id A,id B,Name Decomposition A,Name Decomposition B,Suffix Phone A,Suffix Phone B,Suffix Website A,Suffix Website B,Matching Score
41847,250026,{'premiumpeers'},{'premiumpeers'},75434575,75434575,premiumpeers.com,premiumpeers.com,1.0
41890,208708,"{'smith', 'paul', 'ltd'}","{'smith', 'paul'}",59685821,59868877,paulsmith.co.uk,paulsmith.co.uk,0.5263157894736842
41898,173349,"{'france', 'messer'}","{'france', 'messer'}",40803300,nan,messer.fr,messer.fr,0.5789473684210527
41906,249424,"{'cv-library', 'ltd'}","{'cv-library', 'ltd'}",52810995,52810995,cv-library.co.uk,cv-library.co.uk,1.0
41921,41921,{'lyreco'},{'lyreco'},nan,nan,lyreco.fr,lyreco.fr,0.8461538461538461
41924,218987,"{'international', 'management', 'shangri-la', 'ltd.', 'hotel'}","{'international', 'management', 'shangri-la', 'ltd.', 'hotel'}",25259146,25259146,shangri-la.com,shangri-la.com,1.0
41953,230893,{'tabmo'},{'tabmo'},83633719,83633719,tabmo.io,tabmo.io,1.0
41970,302240,{'excelya'},{'excelya'},nan,nan,excelya.com,excelya.com,0.8461538461538461
42025,42025,{'talan'},{'talan'},53340572,53340572,cereza.fr,cereza.fr,1.0
42088,307341,{'norsys'},{'norsys'},28765600,28765600,norsys.fr,norsys.fr,1.0
42100,187844,{'b-ressource'},{'b-ressource'},41741078,41741078,b-ressource.com,b-ressource.com,1.0
42123,306819,"{'innate', 'pharma'}","{'innate', 'pharma'}",30303030,30303030,innate-pharma.com,innate-pharma.com,1.0
42126,175790,{'drieux-combaluzier'},{'drieux-combaluzier'},49937788,nan,drieux-combaluzier.com,drieux-combaluzier.com,0.5789473684210527
42145,42145,{'cristalco'},{'cristalco'},42990000,42990000,cristalco.fr,cristalco.fr,1.0
42150,191366,{'netflix'},{'netflix'},)5797172,85403700,netflix.com,netflix.com,0.5789473684210527
42272,198332,"{'protection', 'society', 'medical'}","{'protection', 'medical'}",05619090,73991300,medicalprotection.org,medicalprotection.org,0.5263157894736842
42298,190356,{'essor'},{'essor'},nan,nan,essor.group,essor.group,0.8461538461538461
42309,13878,"{'populaire', 'banque'}","{'populaire', 'banque'}",45707459,45707459,alpes.banquepopulaire.fr,casden.banquepopulaire.fr,0.5789473684210527
42356,304399,{'paprec'},{'paprec'},43111040,43111040,paprec.com,paprec.com,1.0
42392,162911,{'bpce'},{'bpce'},58404142,58404142,bpce.fr,bpce.fr,1.0
42403,42403,"{'real', 'estate', 'paribas', 'bnp'}","{'real', 'estate', 'paribas', 'bnp'}",40144546,40144546,realestate.bnpparibas,realestate.bnpparibas,1.0
42509,42509,"{'gestion', '-', 'isg', 'institut', 'supérieur', 'de'}","{'gestion', '-', 'isg', 'institut', 'supérieur', 'de'}",56262626,56262626,isg.fr,isg.fr,1.0
42510,42510,"{'vasco', 'marco'}","{'vasco', 'marco'}",nan,nan,marcoetvasco.fr,marcoetvasco.fr,0.8461538461538461
42516,193065,"{'chill', 'factore'}","{'chill', 'factore'}",17492222,17492249,chillfactore.com,chillfactore.com,0.5789473684210527
42533,9740,"{'ygl', 'consulting'}","{'ygl', 'consulting'}",43800284,43800284,ygl-consulting.com,ygl-consulting.com,1.0
42565,42565,{'manutan'},{'manutan'},34533535,34533535,manutan.fr,manutan.fr,1.0
42567,215048,"{'de', 'ville', 'dijon'}","{'de', 'ville', 'dijon'}",80745382,80745382,ville-dijon.fr,ville-dijon.fr,1.0
42570,42570,"{'paris', 'ubisoft', 'mobile'}","{'paris', 'ubisoft', 'mobile'}",nan,nan,ubisoft.com,ubisoft.com,0.9166666666666666
42597,207632,{'lectra'},{'lectra'},nan,nan,lectra.com,lectra.com,0.9166666666666666
42627,224621,{'ihg'},{'ihg'},nan,nan,ihg.com,ihg.com,0.8461538461538461
42633,42633,"{'groupe', 'ametra'}","{'groupe', 'ametra'}",46578797,46578797,ametra.fr,ametra.fr,1.0
42700,191157,"{'université', 'mans', 'le'}","{'université', 'mans', 'le'}",43833000,43833858,univ-lemans.fr,univ-lemans.fr,0.5789473684210527
42766,10051,{'apcma'},{'apcma'},44431000,nan,apcma.fr,apcma.fr,0.5789473684210527
42828,251084,{'adp'},{'adp'},39745000,39745000,adp.com,adp.com,1.0
42846,42846,"{'suite', 'legal'}","{'suite', 'legal'}",nan,nan,legal-suite.fr,legal-suite.fr,0.9166666666666666
42864,9214,"{'group', 'melty'}","{'group', 'melty'}",83620081,83620081,meltygroup.com,meltygroup.com,1.0
42917,229356,"{'wagon', 'le'}","{'wagon', 'le'}",57398349,57398349,lewagon.com,lewagon.org,0.5789473684210527
42946,11052,{'attax'},{'attax'},61045050,61045050,attax.com,attax.com,1.0
42971,250495,{'audika'},{'audika'},55373030,55373030,audika.com,audika.fr,0.5789473684210527
43091,227070,"{'system', 'clh', 'ltd', 'clh-ps', 'pipeline'}","{'pipeline', 'system', 'clh'}",76571250,nan,clhps.uk,clhps.uk,0.5157894736842106
43150,369602,"{'automobiles', 'jean', 'lain', 'sa'}","{'automobiles', 'jean', 'lain'}",79683333,nan,jeanlain.com,jeanlain.com,0.5394736842105263
43179,212054,"{'club', 'scunthorpe', 'united', 'football'}","{'club', 'scunthorpe', 'united', 'football'}",12211899,12211899,scunthorpe-united.co.uk,scunthorpe-united.co.uk,1.0
43181,43181,{'randstad'},{'randstad'},12131600,12131600,ch.randstad.com,ch.randstad.com,1.0
43215,9898,{'smartside'},{'smartside'},83016804,83016804,smart-side.com,smart-side.com,1.0
43220,305595,"{'smacl', 'assurances'}","{'smacl', 'assurances'}",49322096,49322096,smacl.fr,recrute.smacl.fr,0.5789473684210527
43244,43244,"{'france', 'legrand'}","{'france', 'legrand'}",55068787,55068787,legrand.fr,legrand.fr,1.0
43250,198554,{'pubmatic'},{'pubmatic'},)3313485,02411861,pubmatic.com,pubmatic.com,0.5789473684210527
43270,226535,"{'merlin', 'entertainments', 'plc'}","{'merlin', 'entertainments'}",02666900,02666900,merlinentertainments.biz,merlinentertainments.biz,0.9473684210526315
43360,43360,{'areva'},{'areva'},34960647,34960647,areva.com,areva.com,1.0
43366,43366,{'vmware'},{'vmware'},04275000,04275000,vmware.com,vmware.com,1.0
43373,219149,{'managing'},{'managing'},88361200,88361200,managing.fr,managing.fr,1.0
43374,43374,"{'group', 'adidas'}","{'group', 'adidas'}",99132840,99132840,adidas-group.com,adidas-group.com,1.0
43415,196326,"{'devoir', 'du', 'les', 'compagnons'}","{'devoir', 'du', 'les', 'compagnons'}",48873869,nan,compagnons-du-devoir.com,compagnons-du-devoir.com,0.5789473684210527
43424,251673,"{'des', 'caisse', 'depots'}","{'des', 'caisse', 'dépôts'}",58505656,58505656,caissedesdepots.fr,caissedesdepots.fr,0.9473684210526315
43456,47545,"{'and', 'sales', 'marketing', 'districom'}","{'and', 'sales', 'marketing', 'districom'}",41217777,41217777,districomsam.fr,districomsam.fr,1.0
43512,12666,"{'marriott', 'inc.', 'international'}","{'marriott', 'inc.', 'international'}",13803000,13803000,jwmarriott.com,marriottlyon.com,0.5789473684210527
43610,203605,"{'mundipharma', 'limited', 'international'}","{'mundipharma', 'limited', 'international'}",23424211,23424211,mundipharma.com,mundipharma.com,1.0
43632,215482,"{'sa', 'matis'}","{'technologies', 'matis'}",41920101,62.15.55,matis.fr,matis.fr,0.5
43689,186234,{'cityjet'},{'cityjet'},18700100,18700100,cityjet.com,cityjet.com,1.0
43825,302029,{'moynat'},{'moynat'},47038390,nan,moynat.com,moynat.com,0.5789473684210527
43827,43827,{'logteam'},{'logteam'},nan,nan,logteam.fr,logteam.fr,0.8461538461538461
43927,216612,"{'recruitment', 'hrc'}","{'recruitment', 'hrc'}",13531133,13575333,hrcrecruitment.co.uk,hrcrecruitment.co.uk,0.5789473684210527
43951,215932,"{'insurance', 'oman', 'company'}","{'insurance', 'oman', 'company'}",42337777,42337777,tameen.ae,tameen.ae,1.0
43987,43987,{'apec'},{'apec'},40522000,40522000,apec.fr,apec.fr,1.0
44045,44045,"{""l'oréal""}","{""l'oréal""}",nan,nan,loreal.com,loreal.com,0.9166666666666666
44112,225326,{'gameloft'},{'gameloft'},58162040,58162040,gameloft.com,gameloft.com,1.0
44119,180708,"{'dnca', 'finance'}","{'dnca', 'finance'}",58625500,nan,dnca-investments.com,dnca-investments.com,0.5789473684210527
44174,188314,"{'bureau', 'veritas'}","{'bureau', 'veritas'}",55247000,55247000,be.bureauveritas.com,uk.bureauveritas.com,0.5789473684210527
44180,307056,{'procopi'},{'procopi'},99147878,99147878,procopi.com,procopi.com,1.0
44226,227030,"{'lincoln', 'electric'}","{'lincoln', 'electric'}",64818100,64818100,lincolnelectric.eu,lincolnelectric.eu,1.0
44243,301782,{'alphabet'},{'alphabet'},56334500,56334500,alphabet.com,alphabet.com,1.0
44399,9715,{'expertime'},{'expertime'},39242270,39242270,expertime.com,expertime.com,1.0
44403,210074,{'fyte'},{'fyte'},nan,nan,fyte.com,fyte.com,0.8461538461538461
44576,219506,"{'la', 'petite', 'merveille'}","{'la', 'petite', 'merveille'}",86212815,86212815,lapetitemerveille.be,lapetitemerveille.be,0.7368421052631579
44587,44587,{'box'},{'box'},nan,nan,nan,nan,0.6
44636,241780,"{'paris', 'ddb'}","{'paris', 'ddb'}",53326000,53326006,ddb.fr,ddb.fr,0.5789473684210527
44665,8904,{'jalios'},{'jalios'},39239280,39239280,jalios.com,jalios.com,1.0
44723,215979,"{'bouvard', 'biscuits'}","{'bouvard', 'biscuits'}",74300009,74300009,biscuits-bouvard.com,biscuits-bouvard.com,1.0
44744,212591,{'upm'},{'upm'},13609500,08503310,upm.com,upm.com,0.5789473684210527
44785,194016,"{'highways', 'england'}","{'highways', 'england'}",39022183,59556575,highwaysengland.co.uk,highwaysengland.co.uk,0.5789473684210527
44851,96119,{'possible'},{'possible'},)3419885,)3419885,possible.com,nan,0.5789473684210527
44995,230351,{'astek'},{'astek'},nan,nan,groupeastek.fr,groupeastek.fr,0.8461538461538461
45006,334019,"{'monde', 'du', 'voyageurs'}","{'monde', 'du', 'voyageurs'}",92235656,92235656,voyageursdumonde.fr,voyageursdumonde.fr,1.0
45194,45194,{'froidgoupil.com'},{'froidgoupil.com'},nan,nan,froidgoupil.com,froidgoupil.com,1.0
45237,190040,"{'reed', 'france', 'expositions'}","{'reed', 'france', 'expositions'}",47565000,47565000,reedexpo.fr,reedexpo.fr,1.0
45404,101216,{'i-particuliers'},{'i-particuliers'},nan,nan,i-particuliers.com,i-particuliers.com,0.8461538461538461
45407,10758,"{'software', 'nxp'}","{'software', 'nxp'}",02729999,02729999,nxpsoftware.com,nxpsoftware.com,1.0
45432,221505,{'keycoopt'},{'keycoopt'},05696992,05696992,keycoopt.com,keycoopt.com,1.0
45467,219948,"{'limited', 'construction', 'clugston'}","{'group', 'limited', 'clugston'}",24843491,24843491,clugston.co.uk,clugston.co.uk,0.9473684210526315
45468,308964,"{""class'croute""}","{""class'croute""}",78899726,78899726,classcroute.com,classcroute.com,1.0
45532,10173,"{'bannerman', 'security'}","{'bannerman', 'security'}",)7882547,)7882547,bannerman.com,bannerman.com,1.0
45544,199201,"{'rogers', 'capital'}","{'rogers', 'capital'}",02117801,04600253,rogerscapital.mu,rogerscapital.mu,0.6111111111111112
45674,218083,"{'luminaires', 'keria'}","{'luminaires', 'keria'}",76229393,76229393,keria.com,keria.com,1.0
45679,179024,"{'groupe', 'adéquat'}","{'groupe', 'adéquat'}",42651010,nan,groupeadequat.fr,groupeadequat.fr,0.5789473684210527
45686,243729,"{'descours', '&', 'cabaud'}","{'descours', '&', 'cabaud'}",72408585,72408585,descours-cabaud.com,descours-cabaud.net,0.5789473684210527
45732,218077,"{'sos', 'oxygene'}","{'sos', 'oxygene'}",93911221,nan,sosoxygene.com,sosoxygene.com,0.5789473684210527
45748,10941,"{'sas', 'chantal', 'baudron'}","{'sas', 'chantal', 'baudron'}",nan,nan,chantalbaudron.fr,chantalbaudron.fr,0.8461538461538461
45755,215907,"{'perform', 'group'}","{'perform', 'group'}",33720600,33720600,performgroup.com,performgroup.com,1.0
45803,308908,"{'plus', 'cuisine'}","{'plus', 'cuisine'}",98646789,49389540,cuisine-plus.fr,cuisine-plus.fr,0.5789473684210527
45893,221492,"{'immobilier', 'groupama'}","{'immobilier', 'groupama'}",55074000,55074000,groupama-immobilier.fr,groupama-immobilier.fr,1.0
46049,196460,{'bcha'},{'bcha'},02410500,02410500,bcha.org.uk,bcha.org.uk,1.0
46158,46158,"{'group', 'nexter'}","{'group', 'nexter'}",34466800,34466800,nexter-group.fr,nexter-group.fr,1.0
46218,228288,{'dhatim'},{'dhatim'},45389283,45389283,dhatim.com,dhatim.com,1.0
46311,195799,"{'addict', 'mobile'}","{'addict', 'mobile'}",nan,nan,addict-mobile.com,addict-mobile.com,0.6153846153846154
46350,185189,{'ap-hp'},{'ap-hp'},40875000,40875000,psl.aphp.fr,psl.aphp.fr,0.8421052631578947
46359,243851,"{'and', 'truck', 'man', 'bus'}","{'bus', 'man', '&', 'truck', 'france'}",36098334,36098334,man.eu,man.eu,0.9368421052631579
46369,220374,{'ifop'},{'ifop'},45841444,45841444,ifop.com,ifop.com,1.0
46405,13878,"{'populaire', 'banque'}","{'populaire', 'banque'}",45707459,45707459,bpaca.banquepopulaire.fr,casden.banquepopulaire.fr,0.5789473684210527
46442,225558,"{'privée', 'santo', 'banque', 'sa', 'espirito'}","{'privee', 'santo', 'banque', 'sa', 'espirito'}",16195800,16195555,espiritosanto.com,espiritosanto.com,0.5473684210526316
46534,46534,"{'advisory', 'eight'}","{'advisory', 'eight'}",45618888,45618888,8advisory.com,8advisory.com,1.0
46594,246676,{'covéa'},{'covéa'},55506000,55506000,covea.fr,covea.fr,1.0
46665,178795,"{'le', 'point'}","{'le', 'point'}",61243455,nan,lepoint.fr,lepoint.fr,0.5789473684210527
46724,221947,"{'valora', 'holding', 'ag'}","{'valora', 'holding', 'ag'}",14672020,14672020,valora.com,valora.com,1.0
46798,225451,"{'gac', 'france', 'group'}","{'gac', 'group'}",44822020,nan,group-gac.com,group-gac.com,0.5263157894736842
46815,232893,{'voyages-sncf.com'},{'voyages-sncf.com'},45192960,45192960,voyages-sncf.com,voyages-sncf.com,1.0
46819,204043,"{'ims', 'services', 'marine', 'international'}","{'ims', 'services', 'marine', 'international'}",nan,nan,ims-shipyard.com,ims-shipyard.com,0.9166666666666666
46948,219838,"{'de', 'montfort', 'university', 'dmu'}","{'de', 'montfort', 'university'}",62551551,62551551,dmu.ac.uk,dmu.ac.uk,0.9605263157894737
46952,11174,{'bpifrance'},{'bpifrance'},41798000,41798000,bpifrance.fr,bpifrance.fr,1.0
47006,209732,{'cavotec'},"{'cavotec', 'sa'}",19114010,nan,cavotec.com,cavotec.com,0.5
47065,230889,{'axione'},{'axione'},72339300,72339300,axione.fr,axione.fr,1.0
47069,47069,"{'y', 'lola', 'bimba'}","{'y', 'lola', 'bimba'}",)2409898,)2409898,bimbaylola.com,bimbaylola.com,1.0
47080,231492,{'cedexis'},{'cedexis'},)2333947,42673000,cedexis.com,cedexis.com,0.5789473684210527
47188,161976,"{'atol', 'sa'}",{'atol'},68347563,70770734,opticiens-atol.com,opticiens-atol.com,0.5
47205,406663,{'groupon'},"{'gmbh', 'groupon'}",23341579,66333400,groupon.com,groupon.com,0.5
47311,98044,"{'phoenix', 'contact'}","{'phoenix', 'contact'}",95235300,nan,phoenixcontact.com,phoenixcontact.com,0.5789473684210527
47387,301912,"{'groupe', 'mta'}","{'groupe', 'le', 'mta'}",40380815,nan,groupemta.fr,groupemta.fr,0.5263157894736842
47389,9648,{'orlane'},{'orlane'},44357200,44357200,orlane.fr,orlane.fr,1.0
47517,305137,"{'ww', 'international,', 'inc.'}","{'ww', 'international,', 'inc.'}",nan,nan,weightwatchers.fr,weightwatchers.fr,0.8461538461538461
47551,196310,"{'dimensions', 'development', 'international'}","{'international,', 'dimensions', 'development', 'inc.'}",)2570600,22570600,ddiworld.com,ddiworld.com,0.5
47561,186356,"{'frazer', 'jones'}","{'frazer', 'jones'}",74152815,74152815,frazerjones.com,frazerjones.com,0.7368421052631579
47598,47598,"{""l'oréal""}","{""l'oréal""}",47567000,47567000,fr.loreal.com,fr.loreal.com,1.0
47681,187773,{'linkt'},{'linkt'},00505505,nan,linkt.fr,linkt.fr,0.6111111111111112
47699,47699,"{'du', 'centre', 'credit', 'agricole', 'ouest'}","{'du', 'centre', 'credit', 'agricole', 'ouest'}",69399291,69399291,ca-centreouest.fr,ca-centreouest.fr,1.0
47707,196845,{'salecycle'},{'salecycle'},15007400,nan,salecycle.com,salecycle.com,0.5789473684210527
47725,46109,"{'s&p', 'ltd.', 'global'}","{'s&p', 'global'}",24381000,24381000,spcapitaliq.com,spglobal.com,0.5263157894736842
47727,232844,"{'bureau', 'veritas'}","{'bureau', 'veritas'}",55247000,55247000,fr.bureauveritas.com,fr.bureauveritas.com,0.8421052631578947
47862,47862,"{'pro', 'groupe', 'btp'}","{'pro', 'groupe', 'btp'}",nan,nan,probtp.com,probtp.com,0.9166666666666666
47875,188667,"{'palo', 'it'}","{'palo', 'it'}",76543816,76543816,palo-it.com,palo-it.com,1.0
47892,78153,{'inditex'},{'inditex'},81185400,81185400,fr.inditex.com,inditex.com,0.5789473684210527
47976,10186,{'cleany'},{'cleany'},nan,nan,cleany.fr,cleany.fr,0.8461538461538461
47980,47980,{'groupama'},{'groupama'},44567777,44567777,groupama.com,groupama.com,1.0
48030,231023,{'wework'},{'wework'},65643115,65643115,wework.com,wework.com,1.0
48056,191645,"{'shepherd', 'ltd.', 'neame'}","{'shepherd', 'ltd', 'neame'}",95532206,95532206,shepherdneame.co.uk,shepherdneame.co.uk,0.7894736842105263
48133,367520,"{'sa', 'bayard', 'presse'}","{'bayard', 'presse'}",74316060,nan,groupebayard.com,groupebayard.com,0.5263157894736842
48149,215683,{'ratp'},{'ratp'},3424,58782020,ratp.fr,ratp.fr,0.5789473684210527
48218,48218,"{'group', 'ineat'}","{'group', 'ineat'}",20008037,20008037,ineat-group.com,ineat-group.com,1.0
48258,229172,{'comet'},{'comet'},nan,nan,cometapp.io,cometapp.io,0.8461538461538461
48344,48344,{'quicksign'},{'quicksign'},nan,nan,quicksign.com,quicksign.com,0.9166666666666666
48347,48347,"{'groupe', ""d'epargne"", 'caisse'}","{'groupe', ""d'epargne"", 'caisse'}",58404142,58404142,cecaz.caisse-epargne.fr,cecaz.caisse-epargne.fr,1.0
48398,48398,{'intespace'},{'intespace'},61281204,61281204,taivas.intespace.fr,taivas.intespace.fr,1.0
48507,180684,"{'sutter', 'mills'}","{'sutter', 'mills'}",nan,nan,suttermills.com,suttermills.com,0.8461538461538461
48649,211737,"{'one', 'trace'}","{'one', 'trace'}",73907491,73907491,traceone.com,traceone.com,1.0
48657,48657,{'niji'},{'niji'},58883072,58883072,niji.fr,niji.fr,1.0
48714,10302,{'padam.io'},{'padam.io'},45817432,45817432,padam.io,padambus.com,0.5789473684210527
48751,213179,"{'systems', 'sapphire'}","{'systems', 'sapphire', 'ltd'}",76482000,76482000,sapphiresystems.com,sapphiresystems.com,0.9473684210526315
48782,198097,"{'nantes', ""l'école"", 'design', 'de', 'atlantique'}","{'nantes', ""l'école"", 'design', 'de', 'atlantique'}",nan,nan,lecolededesign.com,lecolededesign.com,0.8461538461538461
48818,48818,"{'groupe', 'beaumanoir'}","{'groupe', 'beaumanoir'}",99199898,99199898,groupe-beaumanoir.com,groupe-beaumanoir.com,1.0
48828,48828,"{'the', 'inspectorate', 'planning'}","{'the', 'inspectorate', 'planning'}",nan,nan,planninginspectorate.gov.uk,planninginspectorate.gov.uk,0.9166666666666666
48836,308636,"{'pellenc', 'st'}","{'pellenc', 'st'}",90094790,nan,pellencst.com,pellencst.com,0.5789473684210527
48923,48923,{'stuart'},{'stuart'},81684833,81684833,stuart.com,stuart.com,1.0
48950,223944,"{'limited', 'ryman'}","{'limited', 'ryman'}",70505888,70442900,ryman.co.uk,ryman.co.uk,0.5789473684210527
49039,214299,"{""burton's"", 'biscuit', 'company'}","{""burton's"", 'biscuit', 'company'}",16762352,16762352,burtonsbiscuits.com,burtonsbiscuits.com,1.0
49106,49106,"{'soleil', 'synchrotron'}","{'soleil', 'synchrotron'}",69359000,69359000,synchrotron-soleil.fr,synchrotron-soleil.fr,1.0
49123,334151,"{'location', 'cargo'}","{'location', 'cargo'}",nan,nan,cargo.rent,cargo.rent,0.8461538461538461
49130,218984,"{'populaire', 'banque'}","{'populaire', 'banque'}",78408000,78408000,banquepopulaire.fr,banquepopulaire.fr,1.0
49152,308884,{'lomaco'},{'lomaco'},nan,nan,lomaco.fr,lomaco.fr,0.8461538461538461
49200,265053,{'engie'},{'engie'},nan,nan,gdfsuez.com,gdfsuez.com,0.8461538461538461
49241,192758,"{'limited', 'gumtree.com'}","{'limited', 'gumtree.com'}",58360000,58360000,gumtree.com,gumtree.com,1.0
49257,250710,{'mango'},{'mango'},72818611,72818611,mango.com,mango.com,1.0
49260,49260,"{'21', 'century'}","{'21', 'century'}",21302638,21302638,century21.fr,century21.fr,1.0
49302,226449,{'digitaleo'},{'digitaleo'},56036700,22432265,digitaleo.com,digitaleo.com,0.5789473684210527
49329,196995,"{'taylor', 'charles', 'plc'}","{'taylor', 'charles', 'plc'}",)3208938,74883494,ctplc.com,ctplc.com,0.5789473684210527
49340,212490,"{'builders', 'coin', 'community', 'street'}","{'builders', 'coin', 'community', 'street'}",70211600,70211600,coinstreet.org,coinstreet.org,1.0
49386,49386,{'printemps'},{'printemps'},42825000,42825000,printemps.com,printemps.com,1.0
49417,217154,{'innolink'},{'innolink'},00870880,06330200,innolink.fi,innolink.fi,0.5789473684210527
